淘宝ID,卖家昵称,商家编码,标题,图片地址,促销活动,价格,促销价格,总销量,月销量,库存,收藏数,SKU数,抓取日期
19050696540,海青蓝旗舰店,2012,欧美复古印花修身显瘦长袖连衣裙子打底裙2012秋冬新款女装有大码,http://img04.taobaocdn.com/bao/uploaded/i4/T1Yb6JXjpaXXah10IZ_031727.jpg,5折促销,0.0,0.0,-1,-2,0,6,0,2012-10-17
19050696540,海青蓝旗舰店,2012,欧美复古印花修身显瘦长袖连衣裙子打底裙2012秋冬新款女装有大码,http://img04.taobaocdn.com/bao/uploaded/i4/T1Yb6JXjpaXXah10IZ_031727.jpg,5折促销,0.0,0.0,0,0,0,0,0,2012-10-16
17093979783,海青蓝旗舰店,,,,秋季新品,0.0,0.0,0,0,0,2,0,2012-10-19
17093979783,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 真丝丝绒提花宽松A字裙长袖连衣裙子,http://img02.taobaocdn.com/bao/uploaded/i2/T1MQYQXhBgXXa2BfYa_120829.jpg,秋季新品,0.0,0.0,1,0,-1,3,0,2012-10-18
17093979783,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 真丝丝绒提花宽松A字裙长袖连衣裙子,http://img02.taobaocdn.com/bao/uploaded/i2/T1MQYQXhBgXXa2BfYa_120829.jpg,秋季新品,0.0,0.0,0,0,0,1,0,2012-10-17
17093979783,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 真丝丝绒提花宽松A字裙长袖连衣裙子,http://img02.taobaocdn.com/bao/uploaded/i2/T1MQYQXhBgXXa2BfYa_120829.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
15441661629,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-19
15441661629,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款兔毛领拼皮蕾丝无袖背心裙修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1BbnIXaBrXXcFYSZU_015750.jpg,秋款上新,0.0,0.0,0,0,-1,3,0,2012-10-18
15441661629,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款兔毛领拼皮蕾丝无袖背心裙修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1BbnIXaBrXXcFYSZU_015750.jpg,秋款上新,0.0,0.0,2,2,-3,-3,0,2012-10-17
15441661629,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款兔毛领拼皮蕾丝无袖背心裙修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1BbnIXaBrXXcFYSZU_015750.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
16845031403,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-19
16845031403,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款丝绒钉珠圆领长袖欧美品牌大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T1aW2PXdRpXXchHmkU_015659.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-18
16845031403,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款丝绒钉珠圆领长袖欧美品牌大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T1aW2PXdRpXXchHmkU_015659.jpg,秋款上新,0.0,0.0,0,0,0,-1,0,2012-10-17
16845031403,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款丝绒钉珠圆领长袖欧美品牌大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T1aW2PXdRpXXchHmkU_015659.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
19382816836,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-19
19382816836,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 气质复古高贵优雅 民族风高端修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1aWvJXkFiXXbzhE_a_122610.jpg,秋款上新,0.0,0.0,0,0,0,1,0,2012-10-18
19382816836,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 气质复古高贵优雅 民族风高端修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1aWvJXkFiXXbzhE_a_122610.jpg,秋款上新,0.0,0.0,1,1,-1,4,0,2012-10-17
19382816836,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 气质复古高贵优雅 民族风高端修身连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1aWvJXkFiXXbzhE_a_122610.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
18877252375,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,-1,0,0,0,2012-10-19
18877252375,海青蓝旗舰店,2012,海青蓝2012夏季女装新款 欧美绝色印染真丝长袖修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1DobQXbdgXXbfiSEU_015716.jpg,秋款上新,0.0,0.0,0,0,0,-3,0,2012-10-18
18877252375,海青蓝旗舰店,2012,海青蓝2012夏季女装新款 欧美绝色印染真丝长袖修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1DobQXbdgXXbfiSEU_015716.jpg,秋款上新,0.0,0.0,1,0,-2,0,0,2012-10-17
18877252375,海青蓝旗舰店,2012,海青蓝2012夏季女装新款 欧美绝色印染真丝长袖修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1DobQXbdgXXbfiSEU_015716.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
15844730916,海青蓝旗舰店,,,,天猫上新,0.0,0.0,0,0,0,1,0,2012-10-19
15844730916,海青蓝旗舰店,2012,海青蓝2012秋季新品 气质美人圆领长袖高腰显瘦大码修身连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T172vKXcRiXXcMOQE3_050648.jpg,天猫上新,0.0,0.0,0,0,0,0,0,2012-10-18
15844730916,海青蓝旗舰店,2012,海青蓝2012秋季新品 气质美人圆领长袖高腰显瘦大码修身连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T172vKXcRiXXcMOQE3_050648.jpg,天猫上新,0.0,0.0,0,0,-1,1,0,2012-10-17
15844730916,海青蓝旗舰店,2012,海青蓝2012秋季新品 气质美人圆领长袖高腰显瘦大码修身连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T172vKXcRiXXcMOQE3_050648.jpg,天猫上新,0.0,0.0,0,0,0,0,0,2012-10-16
17262635347,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,6,0,2012-10-19
17262635347,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 高端品质 品牌大码修身丝绒绣花连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1Su2OXXXlXXXd4Is7_064055.jpg,秋款上新,0.0,0.0,0,0,0,4,0,2012-10-18
17262635347,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 高端品质 品牌大码修身丝绒绣花连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1Su2OXXXlXXXd4Is7_064055.jpg,秋款上新,0.0,0.0,-1,-1,0,2,0,2012-10-17
17262635347,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 高端品质 品牌大码修身丝绒绣花连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1Su2OXXXlXXXd4Is7_064055.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
19384780018,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,3,0,2012-10-19
19384780018,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款针织弹力数码定位印花修身气质欧美连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1x8vMXg0hXXaXJNM6_061812.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-18
19384780018,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款针织弹力数码定位印花修身气质欧美连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1x8vMXg0hXXaXJNM6_061812.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-17
19384780018,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款针织弹力数码定位印花修身气质欧美连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1x8vMXg0hXXaXJNM6_061812.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
17262491242,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,3,0,2012-10-19
17262491242,海青蓝旗舰店,OL,海青蓝2012秋季女装新款 OL通勤气质长袖V领钉珠大码显瘦连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1yHPUXkXXXXbMzjcW_024144.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-18
17262491242,海青蓝旗舰店,OL,海青蓝2012秋季女装新款 OL通勤气质长袖V领钉珠大码显瘦连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1yHPUXkXXXXbMzjcW_024144.jpg,秋款上新,0.0,0.0,0,-1,0,4,0,2012-10-17
17262491242,海青蓝旗舰店,OL,海青蓝2012秋季女装新款 OL通勤气质长袖V领钉珠大码显瘦连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1yHPUXkXXXXbMzjcW_024144.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
17402487717,海青蓝旗舰店,,,,秋季新品,0.0,0.0,2,2,-2,2,0,2012-10-19
17402487717,海青蓝旗舰店,2012,海青蓝2012秋冬新款大牌印花镶钻收腰显瘦针织长袖大码连衣裙品牌,http://img04.taobaocdn.com/bao/uploaded/i4/T1K0bUXbhbXXb5i6k._112700.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-18
17402487717,海青蓝旗舰店,2012,海青蓝2012秋冬新款大牌印花镶钻收腰显瘦针织长袖大码连衣裙品牌,http://img04.taobaocdn.com/bao/uploaded/i4/T1K0bUXbhbXXb5i6k._112700.jpg,秋季新品,0.0,0.0,1,1,-1,14,0,2012-10-17
17402487717,海青蓝旗舰店,2012,海青蓝2012秋冬新款大牌印花镶钻收腰显瘦针织长袖大码连衣裙品牌,http://img04.taobaocdn.com/bao/uploaded/i4/T1K0bUXbhbXXb5i6k._112700.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
19772524355,海青蓝旗舰店,,,,秋季新品,0.0,0.0,0,0,0,2,0,2012-10-19
19772524355,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 欧美一线大牌 羊毛混纺连衣裙子 出口单,http://img02.taobaocdn.com/bao/uploaded/i2/T1tf2JXc0jXXcZpdAU_013951.jpg,秋季新品,0.0,0.0,0,0,0,1,0,2012-10-18
19772524355,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 欧美一线大牌 羊毛混纺连衣裙子 出口单,http://img02.taobaocdn.com/bao/uploaded/i2/T1tf2JXc0jXXcZpdAU_013951.jpg,秋季新品,0.0,0.0,0,0,-1,2,0,2012-10-17
19772524355,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 欧美一线大牌 羊毛混纺连衣裙子 出口单,http://img02.taobaocdn.com/bao/uploaded/i2/T1tf2JXc0jXXcZpdAU_013951.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
18897024150,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,-1,0,2012-10-19
18897024150,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美正品公主裙蛋糕裙长袖连衣裙修身显瘦,http://img03.taobaocdn.com/bao/uploaded/i3/T1x9nQXm0hXXahXZwV_020048.jpg,秋款上新,0.0,0.0,1,0,-1,-2,0,2012-10-18
18897024150,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美正品公主裙蛋糕裙长袖连衣裙修身显瘦,http://img03.taobaocdn.com/bao/uploaded/i3/T1x9nQXm0hXXahXZwV_020048.jpg,秋款上新,0.0,0.0,0,0,0,7,0,2012-10-17
18897024150,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美正品公主裙蛋糕裙长袖连衣裙修身显瘦,http://img03.taobaocdn.com/bao/uploaded/i3/T1x9nQXm0hXXahXZwV_020048.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
15433365188,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,1,0,2012-10-19
15433365188,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 欧美品牌正品条纹印染修身系带连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1DKzNXbhaXXcZOFU6_060511.jpg,秋款上新,0.0,0.0,0,0,-1,0,0,2012-10-18
15433365188,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 欧美品牌正品条纹印染修身系带连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1DKzNXbhaXXcZOFU6_060511.jpg,秋款上新,0.0,0.0,0,0,0,-2,0,2012-10-17
15433365188,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 欧美品牌正品条纹印染修身系带连衣裙,http://img04.taobaocdn.com/bao/uploaded/i4/T1DKzNXbhaXXcZOFU6_060511.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
18895488389,海青蓝旗舰店,,,,秋款上新,0.0,0.0,1,1,-1,-3,0,2012-10-19
18895488389,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 高端丝绒修身显瘦复古长袖大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T124vNXXFbXXcr9p36_060523.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-18
18895488389,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 高端丝绒修身显瘦复古长袖大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T124vNXXFbXXcr9p36_060523.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-17
18895488389,海青蓝旗舰店,2012,海青蓝 2012秋冬女装新款 高端丝绒修身显瘦复古长袖大码连衣裙子,http://img03.taobaocdn.com/bao/uploaded/i3/T124vNXXFbXXcr9p36_060523.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
19383048750,海青蓝旗舰店,,,,正品促销,0.0,0.0,0,0,0,0,0,2012-10-19
19383048750,海青蓝旗舰店,2012,海青蓝2012秋季女装新款复古气质圆领长袖修身显瘦大码欧美连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T10urMXlNkXXaR10s6_061247.jpg,正品促销,0.0,0.0,0,0,0,0,0,2012-10-18
19383048750,海青蓝旗舰店,2012,海青蓝2012秋季女装新款复古气质圆领长袖修身显瘦大码欧美连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T10urMXlNkXXaR10s6_061247.jpg,正品促销,0.0,0.0,1,0,-1,2,0,2012-10-17
19383048750,海青蓝旗舰店,2012,海青蓝2012秋季女装新款复古气质圆领长袖修身显瘦大码欧美连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T10urMXlNkXXaR10s6_061247.jpg,正品促销,0.0,0.0,0,0,0,0,0,2012-10-16
20251720640,海青蓝旗舰店,,,,秋款上新,0.0,0.0,-1,-1,0,0,0,2012-10-19
20251720640,海青蓝旗舰店,2012,海青蓝2012秋冬新款 大牌刺绣 收腰显瘦 针织长袖连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T189nUXoFfXXX_oVEY_025256.jpg,秋款上新,0.0,0.0,0,0,0,-2,0,2012-10-18
20251720640,海青蓝旗舰店,2012,海青蓝2012秋冬新款 大牌刺绣 收腰显瘦 针织长袖连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T189nUXoFfXXX_oVEY_025256.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-17
20251720640,海青蓝旗舰店,2012,海青蓝2012秋冬新款 大牌刺绣 收腰显瘦 针织长袖连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T189nUXoFfXXX_oVEY_025256.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
16091190207,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-19
16091190207,海青蓝旗舰店,2012,海青蓝2012秋冬新款 黄金富贵荷叶边复古气质长袖大码弹力连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1_ojUXXlaXXaO7rw4_051834.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-18
16091190207,海青蓝旗舰店,2012,海青蓝2012秋冬新款 黄金富贵荷叶边复古气质长袖大码弹力连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1_ojUXXlaXXaO7rw4_051834.jpg,秋款上新,0.0,0.0,1,1,-1,2,0,2012-10-17
16091190207,海青蓝旗舰店,2012,海青蓝2012秋冬新款 黄金富贵荷叶边复古气质长袖大码弹力连衣裙,http://img03.taobaocdn.com/bao/uploaded/i3/T1_ojUXXlaXXaO7rw4_051834.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
19150516376,海青蓝旗舰店,,,,秋款上新,0.0,0.0,0,0,0,4,0,2012-10-19
19150516376,海青蓝旗舰店,2012,海青蓝2012秋冬新款女装红色毛呢无袖背心裙百搭连衣裙高领百搭,http://img01.taobaocdn.com/bao/uploaded/i1/T1.FjRXXReXXXDKBcU_015532.jpg,秋款上新,0.0,0.0,0,0,0,-3,0,2012-10-18
19150516376,海青蓝旗舰店,2012,海青蓝2012秋冬新款女装红色毛呢无袖背心裙百搭连衣裙高领百搭,http://img01.taobaocdn.com/bao/uploaded/i1/T1.FjRXXReXXXDKBcU_015532.jpg,秋款上新,0.0,0.0,1,0,-1,1,0,2012-10-17
19150516376,海青蓝旗舰店,2012,海青蓝2012秋冬新款女装红色毛呢无袖背心裙百搭连衣裙高领百搭,http://img01.taobaocdn.com/bao/uploaded/i1/T1.FjRXXReXXXDKBcU_015532.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
15844854891,海青蓝旗舰店,,,,天猫上新,0.0,0.0,0,0,0,0,0,2012-10-19
15844854891,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 修身欧美重工刺绣 V领气质连衣裙有大码,http://img01.taobaocdn.com/bao/uploaded/i1/T1PabRXhpdXXcapuTa_120705.jpg,天猫上新,0.0,0.0,0,0,0,2,0,2012-10-18
15844854891,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 修身欧美重工刺绣 V领气质连衣裙有大码,http://img01.taobaocdn.com/bao/uploaded/i1/T1PabRXhpdXXcapuTa_120705.jpg,天猫上新,0.0,0.0,0,0,0,2,0,2012-10-17
15844854891,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 修身欧美重工刺绣 V领气质连衣裙有大码,http://img01.taobaocdn.com/bao/uploaded/i1/T1PabRXhpdXXcapuTa_120705.jpg,天猫上新,0.0,0.0,0,0,0,0,0,2012-10-16
15861050595,海青蓝旗舰店,,,,秋季新品,0.0,0.0,0,0,0,6,0,2012-10-19
15861050595,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 优雅气质 蕾丝拼丝绒收腰显瘦大码连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1zK_LXd0eXXarAPsT_012357.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-18
15861050595,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 优雅气质 蕾丝拼丝绒收腰显瘦大码连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1zK_LXd0eXXarAPsT_012357.jpg,秋季新品,0.0,0.0,0,0,0,7,0,2012-10-17
15861050595,海青蓝旗舰店,2012,海青蓝2012秋季女装新款 优雅气质 蕾丝拼丝绒收腰显瘦大码连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1zK_LXd0eXXarAPsT_012357.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
15863953189,海青蓝旗舰店,,,,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-19
15863953189,海青蓝旗舰店,2012,海青蓝2012秋季女装新品 针织绝色印染百搭打底大码修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1kE6KXb8hXXcvdDQV_022107.jpg,秋季新品,0.0,0.0,1,1,-1,0,0,2012-10-18
15863953189,海青蓝旗舰店,2012,海青蓝2012秋季女装新品 针织绝色印染百搭打底大码修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1kE6KXb8hXXcvdDQV_022107.jpg,秋季新品,0.0,0.0,0,0,0,-2,0,2012-10-17
15863953189,海青蓝旗舰店,2012,海青蓝2012秋季女装新品 针织绝色印染百搭打底大码修身连衣裙,http://img01.taobaocdn.com/bao/uploaded/i1/T1kE6KXb8hXXcvdDQV_022107.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
15907762683,海青蓝旗舰店,,,,秋季新品,0.0,0.0,0,0,0,4,0,2012-10-19
15907762683,海青蓝旗舰店,2012,海青蓝2012秋季女装 百搭圆领长袖宽松大码 钉珠 黑色连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1SpTJXbFrXXaDhgwV_020556.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-18
15907762683,海青蓝旗舰店,2012,海青蓝2012秋季女装 百搭圆领长袖宽松大码 钉珠 黑色连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1SpTJXbFrXXaDhgwV_020556.jpg,秋季新品,0.0,0.0,0,0,0,3,0,2012-10-17
15907762683,海青蓝旗舰店,2012,海青蓝2012秋季女装 百搭圆领长袖宽松大码 钉珠 黑色连衣裙,http://img02.taobaocdn.com/bao/uploaded/i2/T1SpTJXbFrXXaDhgwV_020556.jpg,秋季新品,0.0,0.0,0,0,0,0,0,2012-10-16
16706127705,海青蓝旗舰店,,,,秋款上新,0.0,0.0,1,1,-2,1,0,2012-10-19
16706127705,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美名媛气质刺绣蕾丝长袖正品连衣裙大码,http://img02.taobaocdn.com/bao/uploaded/i2/T1MuvMXoRiXXXZ5cZ6_061204.jpg,秋款上新,0.0,0.0,0,0,0,2,0,2012-10-18
16706127705,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美名媛气质刺绣蕾丝长袖正品连衣裙大码,http://img02.taobaocdn.com/bao/uploaded/i2/T1MuvMXoRiXXXZ5cZ6_061204.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-17
16706127705,海青蓝旗舰店,2012,海青蓝2012秋冬女装新款欧美名媛气质刺绣蕾丝长袖正品连衣裙大码,http://img02.taobaocdn.com/bao/uploaded/i2/T1MuvMXoRiXXXZ5cZ6_061204.jpg,秋款上新,0.0,0.0,0,0,0,0,0,2012-10-16
15431898519,海青蓝旗舰店,,,,秋款上新,0.0,0.0,1,1,-2,4,0,2012-10-19
